person_unique_id,job_id,panel_number,round_number,insurance_offered,temporary_job,salaried_employee,hourly_wage,hours_per_week
2460410102,24604101029102,24,9,No,Inapplicable,Yes,Inapplicable,50.0
2460418101,24604181017104,24,7,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460418101,24604181018104,24,8,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460418101,24604181019104,24,9,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460418102,24604181027108,24,7,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460418102,24604181028108,24,8,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460418102,24604181029108,24,9,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460428101,24604281017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460428101,24604281018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460428101,24604281019101,24,9,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2460428101,24604281019102,24,9,Inapplicable,Yes,Unknown/Not reported,Inapplicable,40.0
2460437101,24604371017101,24,7,Inapplicable,Inapplicable,No,14.5,43.0
2460437101,24604371018101,24,8,Inapplicable,Inapplicable,No,14.5,43.0
2460437101,24604371019101,24,9,Inapplicable,Inapplicable,No,14.5,43.0
2460437105,24604371057103,24,7,Inapplicable,Inapplicable,Inapplicable,Inapplicable,50.0
2460437105,24604371058106,24,8,Yes,No,No,19.0,35.0
2460437105,24604371059106,24,9,Yes,Inapplicable,No,19.0,35.0
2460442102,24604421027204,24,7,No,Inapplicable,Inapplicable,Inapplicable,33.0
2460442102,24604421027206,24,7,Inapplicable,No,No,12.0,40.0
2460442102,24604421028206,24,8,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2460442102,24604421028207,24,8,Yes,No,No,15.5,22.0
2460442102,24604421029207,24,9,Yes,Inapplicable,Inapplicable,Inapplicable,22.0
2460453101,24604531017101,24,7,Yes,Inapplicable,Yes,Inapplicable,45.0
2460453101,24604531018101,24,8,Yes,Inapplicable,Yes,Inapplicable,45.0
2460453101,24604531019101,24,9,Yes,Inapplicable,Yes,Inapplicable,45.0
2460455101,24604551017102,24,7,Yes,Inapplicable,Inapplicable,Inapplicable,45.0
2460455101,24604551017103,24,7,Inapplicable,No,No,16.0,45.0
2460455101,24604551018103,24,8,Inapplicable,Inapplicable,No,16.0,45.0
2460455101,24604551019103,24,9,Inapplicable,Inapplicable,No,16.0,45.0
2460460101,24604601017101,24,7,Inapplicable,Inapplicable,No,17.5,40.0
2460460101,24604601017102,24,7,Yes,Inapplicable,Inapplicable,Inapplicable,20.0
2460460101,24604601018101,24,8,Inapplicable,Inapplicable,No,17.5,40.0
2460460101,24604601018102,24,8,Yes,Inapplicable,Inapplicable,Inapplicable,20.0
2460460101,24604601019101,24,9,Inapplicable,Inapplicable,No,17.5,40.0
2460460101,24604601019102,24,9,Yes,Inapplicable,Inapplicable,Inapplicable,20.0
2460465101,24604651017101,24,7,Inapplicable,Inapplicable,No,20.85,40.0
2460465101,24604651018101,24,8,Inapplicable,Inapplicable,No,20.85,40.0
2460465101,24604651019101,24,9,Inapplicable,Inapplicable,No,20.85,40.0
2460465102,24604651027103,24,7,No,Inapplicable,No,28.0,40.0
2460465102,24604651028103,24,8,No,Inapplicable,No,28.0,40.0
2460465102,24604651029103,24,9,No,Inapplicable,No,28.0,40.0
2460466102,24604661027104,24,7,Inapplicable,Inapplicable,No,17.0,40.0
2460466102,24604661028104,24,8,Inapplicable,Inapplicable,No,17.0,40.0
2460466102,24604661029104,24,9,Inapplicable,Inapplicable,No,17.0,40.0
2460470101,24604701017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460470101,24604701018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460470101,24604701019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460475102,24604751027103,24,7,Inapplicable,No,No,13.2,36.0
2460475102,24604751028103,24,8,Inapplicable,Inapplicable,No,13.2,36.0
2460475102,24604751028104,24,8,No,No,Inapplicable,Inapplicable,20.0
2460475102,24604751029103,24,9,Inapplicable,Inapplicable,No,13.2,36.0
2460475102,24604751029104,24,9,No,Inapplicable,Inapplicable,Inapplicable,20.0
2460476102,24604761027102,24,7,No,Inapplicable,No,10.5,40.0
2460476102,24604761028102,24,8,No,Inapplicable,No,10.5,40.0
2460476102,24604761029102,24,9,No,Inapplicable,No,10.5,40.0
2460478101,24604781017103,24,7,Yes,Inapplicable,Yes,Inapplicable,40.0
2460478101,24604781018103,24,8,Yes,Inapplicable,Yes,Inapplicable,40.0
2460478101,24604781019103,24,9,Yes,Inapplicable,Yes,Inapplicable,40.0
2460488101,24604881017101,24,7,Inapplicable,Inapplicable,No,Don't know,Don't know
2460488101,24604881018101,24,8,Inapplicable,Inapplicable,No,Don't know,Don't know
2460488101,24604881019101,24,9,Inapplicable,Inapplicable,No,Don't know,Don't know
2460489102,24604891027104,24,7,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2460489102,24604891028105,24,8,No,No,No,8.0,32.0
2460489102,24604891029105,24,9,No,Inapplicable,No,8.0,32.0
2460490102,24604901027101,24,7,No,Inapplicable,Unknown/Not reported,Inapplicable,40.0
2460490102,24604901028101,24,8,No,Inapplicable,Unknown/Not reported,Inapplicable,40.0
2460490102,24604901029101,24,9,No,Inapplicable,Unknown/Not reported,Inapplicable,40.0
2460492101,24604921017101,24,7,No,Inapplicable,Unknown/Not reported,Inapplicable,42.0
2460492101,24604921018101,24,8,No,Inapplicable,Yes,Inapplicable,42.0
2460492101,24604921019101,24,9,No,Inapplicable,Yes,Inapplicable,42.0
2460492103,24604921037201,24,7,No,Inapplicable,No,17.5,1.0
2460492103,24604921038201,24,8,No,Inapplicable,Inapplicable,Inapplicable,1.0
2460492103,24604921038202,24,8,No,No,No,17.0,30.0
2460492103,24604921039202,24,9,No,Inapplicable,No,17.0,30.0
2460493101,24604931017101,24,7,Inapplicable,Inapplicable,No,Refused,60.0
2460493101,24604931018101,24,8,Inapplicable,Inapplicable,No,Refused,60.0
2460493101,24604931019101,24,9,Inapplicable,Inapplicable,No,Refused,60.0
2460508101,24605081017101,24,7,Inapplicable,Inapplicable,No,21.0,32.0
2460508101,24605081018101,24,8,Inapplicable,Inapplicable,No,22.0,32.0
2460508101,24605081019101,24,9,Inapplicable,Inapplicable,No,22.0,32.0
2460508102,24605081027103,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2460508102,24605081028103,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2460508102,24605081029103,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,45.0
2460512101,24605121017101,24,7,No,Inapplicable,Inapplicable,Inapplicable,45.0
2460512101,24605121017102,24,7,No,Inapplicable,Inapplicable,Inapplicable,5.0
2460512101,24605121018101,24,8,No,Inapplicable,Inapplicable,Inapplicable,45.0
2460512101,24605121018102,24,8,No,Inapplicable,Inapplicable,Inapplicable,5.0
2460512101,24605121019101,24,9,No,Inapplicable,Inapplicable,Inapplicable,45.0
2460512101,24605121019102,24,9,No,Inapplicable,Inapplicable,Inapplicable,5.0
2460535102,24605351027102,24,7,Yes,Inapplicable,No,18.52,36.0
2460535102,24605351028102,24,8,Yes,Inapplicable,No,18.52,36.0
2460535102,24605351029102,24,9,Yes,Inapplicable,No,18.52,36.0
2460539101,24605391017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2460539101,24605391018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2460539101,24605391019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2460544101,24605441017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460544101,24605441018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460544101,24605441019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460546102,24605461027103,24,7,No,Inapplicable,No,15.0,40.0
2460546102,24605461028103,24,8,No,Inapplicable,No,15.0,40.0
2460546102,24605461029103,24,9,No,Inapplicable,No,15.0,40.0
2460546104,24605461047104,24,7,Inapplicable,Inapplicable,No,17.0,40.0
2460546104,24605461048104,24,8,Inapplicable,Inapplicable,No,17.0,40.0
2460546104,24605461049104,24,9,Inapplicable,Inapplicable,No,17.0,40.0
2460550101,24605501017103,24,7,Yes,Inapplicable,No,16.0,40.0
2460550101,24605501018103,24,8,Yes,Inapplicable,No,17.0,40.0
2460550101,24605501019103,24,9,Yes,Inapplicable,No,17.0,40.0
2460552104,24605521047113,24,7,Don't know,Inapplicable,Inapplicable,Inapplicable,Don't know
2460552104,24605521048116,24,8,No,No,No,13.0,35.0
2460552104,24605521049116,24,9,No,Inapplicable,No,13.0,35.0
2460552109,24605521099117,24,9,Inapplicable,Don't know,Don't know,Don't know,Don't know
2460553101,24605531017104,24,7,No,Inapplicable,No,27.0,40.0
2460553101,24605531018104,24,8,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460553101,24605531018105,24,8,No,No,No,27.0,40.0
2460553101,24605531019105,24,9,No,Inapplicable,No,29.89,40.0
2460555101,24605551017109,24,7,Yes,Yes,No,43.0,39.0
2460555101,24605551018109,24,8,Yes,Inapplicable,Inapplicable,Inapplicable,39.0
2460555102,24605551027107,24,7,Inapplicable,Inapplicable,No,34.0,36.0
2460555102,24605551028107,24,8,Inapplicable,Inapplicable,No,34.0,36.0
2460555102,24605551029107,24,9,Inapplicable,Inapplicable,No,34.0,36.0
2460555103,24605551037108,24,7,Inapplicable,Inapplicable,Inapplicable,Inapplicable,Don't know
2460555103,24605551039201,24,9,No,No,No,40.0,30.0
2460563101,24605631017102,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460563101,24605631018102,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460563101,24605631019102,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460565101,24605651017101,24,7,Inapplicable,Inapplicable,No,23.0,36.0
2460565101,24605651018101,24,8,Inapplicable,Inapplicable,No,25.0,36.0
2460565101,24605651019101,24,9,Inapplicable,Inapplicable,No,25.0,36.0
2460578101,24605781017102,24,7,No,Inapplicable,Inapplicable,Inapplicable,45.0
2460578101,24605781018102,24,8,No,Inapplicable,Inapplicable,Inapplicable,45.0
2460578101,24605781019102,24,9,No,Inapplicable,Inapplicable,Inapplicable,45.0
2460580101,24605801017101,24,7,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460580101,24605801017102,24,7,No,Inapplicable,Inapplicable,Inapplicable,12.0
2460580101,24605801017105,24,7,Inapplicable,Inapplicable,No,25.0,38.0
2460580101,24605801017107,24,7,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460580101,24605801018101,24,8,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460580101,24605801018105,24,8,Inapplicable,Inapplicable,No,25.0,38.0
2460580101,24605801018107,24,8,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460580101,24605801019101,24,9,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460580101,24605801019105,24,9,Inapplicable,Inapplicable,No,25.0,38.0
2460580101,24605801019107,24,9,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460610101,24606101017101,24,7,Inapplicable,Inapplicable,No,24.0,40.0
2460610101,24606101018101,24,8,Inapplicable,Inapplicable,No,27.14,40.0
2460610101,24606101019101,24,9,Inapplicable,Inapplicable,No,27.14,40.0
2460610102,24606101027201,24,7,Yes,Inapplicable,No,12.5,20.0
2460610102,24606101028201,24,8,Yes,Inapplicable,No,12.63,20.0
2460610102,24606101029201,24,9,Yes,Inapplicable,No,12.63,20.0
2460610103,24606101037106,24,7,Don't know,Inapplicable,No,16.0,35.0
2460610103,24606101038106,24,8,Don't know,Inapplicable,No,18.5,35.0
2460610103,24606101039106,24,9,Don't know,Inapplicable,No,18.5,35.0
2460610104,24606101047108,24,7,No,No,No,13.0,32.0
2460610104,24606101048108,24,8,No,Inapplicable,No,15.0,32.0
2460610104,24606101049108,24,9,No,Inapplicable,No,15.0,32.0
2460611101,24606111017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460611101,24606111018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460611101,24606111019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460611103,24606111037102,24,7,No,Inapplicable,No,13.0,40.0
2460611103,24606111038102,24,8,No,Inapplicable,No,18.0,40.0
2460611103,24606111039102,24,9,No,Inapplicable,No,23.7,40.0
2460614101,24606141017101,24,7,Inapplicable,Inapplicable,No,20.83,40.0
2460614101,24606141018101,24,8,Inapplicable,Inapplicable,No,20.83,40.0
2460614101,24606141019101,24,9,Inapplicable,Inapplicable,No,20.83,40.0
2460614103,24606141037103,24,7,No,No,No,14.0,40.0
2460614103,24606141038104,24,8,No,No,No,14.0,40.0
2460614103,24606141039104,24,9,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460616101,24606161018103,24,8,No,No,No,10.0,16.0
2460616101,24606161019103,24,9,No,Inapplicable,No,10.0,16.0
2460621102,24606211027102,24,7,No,Inapplicable,Inapplicable,Inapplicable,35.0
2460621102,24606211028102,24,8,No,Inapplicable,Inapplicable,Inapplicable,35.0
2460621102,24606211029102,24,9,No,Inapplicable,Inapplicable,Inapplicable,35.0
2460635101,24606351017101,24,7,Inapplicable,Inapplicable,No,31.0,75.0
2460635101,24606351018101,24,8,Inapplicable,Inapplicable,No,31.0,75.0
2460635101,24606351019101,24,9,Inapplicable,Inapplicable,No,31.0,75.0
2460636101,24606361017101,24,7,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2460636101,24606361018103,24,8,Inapplicable,No,Yes,Inapplicable,40.0
2460636101,24606361019103,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460638101,24606381017103,24,7,No,Inapplicable,No,13.7,22.0
2460638101,24606381018103,24,8,No,Inapplicable,No,14.0,22.0
2460638101,24606381019103,24,9,No,Inapplicable,No,14.0,22.0
2460638102,24606381027102,24,7,Inapplicable,Inapplicable,No,32.0,40.0
2460638102,24606381028102,24,8,Inapplicable,Inapplicable,No,32.0,40.0
2460638102,24606381029102,24,9,Inapplicable,Inapplicable,Inapplicable,Inapplicable,40.0
2460638105,24606381057101,24,7,Inapplicable,Inapplicable,No,16.0,45.0
2460638105,24606381058101,24,8,Inapplicable,Inapplicable,No,16.0,45.0
2460638105,24606381059101,24,9,Inapplicable,Inapplicable,Inapplicable,Inapplicable,45.0
2460643101,24606431017109,24,7,No,Yes,No,11.0,40.0
2460643101,24606431018109,24,8,No,Inapplicable,No,12.0,40.0
2460643101,24606431019109,24,9,No,Inapplicable,No,12.0,40.0
2460643102,24606431027108,24,7,Inapplicable,Inapplicable,No,20.0,60.0
2460643102,24606431028108,24,8,Inapplicable,Inapplicable,No,20.0,60.0
2460643102,24606431029108,24,9,Inapplicable,Inapplicable,No,20.0,60.0
2460643103,24606431037110,24,7,No,Yes,No,13.0,20.0
2460643103,24606431038110,24,8,No,Inapplicable,Inapplicable,Inapplicable,20.0
2460643103,24606431038111,24,8,No,Yes,Don't know,Don't know,Don't know
2460643103,24606431038112,24,8,No,Yes,Inapplicable,Inapplicable,Don't know
2460643103,24606431039111,24,9,No,Inapplicable,Don't know,Don't know,Don't know
2460643103,24606431039112,24,9,No,Inapplicable,Inapplicable,Inapplicable,Don't know
2460647101,24606471017101,24,7,No,Inapplicable,No,14.0,17.0
2460647101,24606471018101,24,8,No,Inapplicable,No,14.0,17.0
2460647101,24606471019101,24,9,No,Inapplicable,Inapplicable,Inapplicable,17.0
2460660102,24606601027202,24,7,No,Inapplicable,Inapplicable,Inapplicable,8.0
2460660102,24606601028203,24,8,Yes,No,No,18.75,40.0
2460660102,24606601029203,24,9,Yes,Inapplicable,No,18.75,40.0
2460670101,24606701017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2460670101,24606701018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2460670101,24606701019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,50.0
2460670102,24606701027102,24,7,Inapplicable,Inapplicable,No,25.0,45.0
2460670102,24606701028102,24,8,Inapplicable,Inapplicable,No,25.0,45.0
2460670102,24606701029102,24,9,Inapplicable,Inapplicable,No,25.0,45.0
2460674101,24606741017101,24,7,No,Inapplicable,No,15.45,20.0
2460674101,24606741018101,24,8,No,Inapplicable,No,16.0,20.0
2460674101,24606741019101,24,9,No,Inapplicable,No,16.0,20.0
2460680103,24606801037106,24,7,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460680103,24606801038106,24,8,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460680103,24606801039106,24,9,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460683101,24606831017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460683101,24606831017102,24,7,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460683101,24606831018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460683101,24606831018102,24,8,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460683101,24606831019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460683101,24606831019102,24,9,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460692101,24606921017101,24,7,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460692101,24606921018104,24,8,No,Yes,No,28.0,20.0
2460692101,24606921019104,24,9,No,Inapplicable,Inapplicable,Inapplicable,20.0
2460692101,24606921019105,24,9,No,No,No,30.0,20.0
2460695101,24606951017105,24,7,No,Inapplicable,No,20.0,Don't know
2460695101,24606951018105,24,8,No,Inapplicable,No,20.0,Don't know
2460695101,24606951019105,24,9,No,Inapplicable,No,20.0,Don't know
2460695102,24606951027104,24,7,No,Inapplicable,Unknown/Not reported,Inapplicable,19.0
2460695102,24606951028104,24,8,No,Inapplicable,Unknown/Not reported,Inapplicable,19.0
2460695102,24606951029104,24,9,No,Inapplicable,Unknown/Not reported,Inapplicable,19.0
2460697101,24606971017104,24,7,No,Inapplicable,Inapplicable,Inapplicable,16.0
2460697101,24606971017105,24,7,No,Inapplicable,Inapplicable,Inapplicable,16.0
2460697101,24606971018104,24,8,No,Inapplicable,Inapplicable,Inapplicable,16.0
2460697101,24606971018105,24,8,No,Inapplicable,Inapplicable,Inapplicable,16.0
2460697101,24606971019104,24,9,No,Inapplicable,Inapplicable,Inapplicable,16.0
2460697101,24606971019105,24,9,No,Inapplicable,Inapplicable,Inapplicable,16.0
2460699101,24606991017103,24,7,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460699101,24606991018103,24,8,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460699101,24606991019103,24,9,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460699102,24606991027102,24,7,No,Inapplicable,Inapplicable,Inapplicable,50.0
2460699102,24606991028102,24,8,No,Inapplicable,Inapplicable,Inapplicable,50.0
2460699102,24606991029102,24,9,No,Inapplicable,Inapplicable,Inapplicable,50.0
2460699103,24606991037201,24,7,No,Inapplicable,No,15.0,9.0
2460699103,24606991038201,24,8,No,Inapplicable,Inapplicable,Inapplicable,9.0
2460699103,24606991039202,24,9,No,No,Yes,Inapplicable,35.0
2460702101,24607021017102,24,7,Inapplicable,Inapplicable,Refused,Inapplicable,40.0
2460702101,24607021018102,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460702101,24607021019102,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,40.0
2460702102,24607021027101,24,7,Don't know,Inapplicable,Refused,Inapplicable,40.0
2460702102,24607021028101,24,8,Don't know,Inapplicable,Yes,Inapplicable,40.0
2460702102,24607021029101,24,9,Don't know,Inapplicable,Yes,Inapplicable,40.0
2460715101,24607151017101,24,7,Inapplicable,Inapplicable,Yes,Inapplicable,35.0
2460715101,24607151018101,24,8,Inapplicable,Inapplicable,Yes,Inapplicable,35.0
2460715101,24607151019101,24,9,Inapplicable,Inapplicable,Yes,Inapplicable,35.0
2460719102,24607191027105,24,7,No,Inapplicable,No,12.0,3.0
2460719102,24607191028105,24,8,No,Inapplicable,No,12.0,3.0
2460719102,24607191029105,24,9,No,Inapplicable,No,15.0,3.0
2460720102,24607201027103,24,7,No,Inapplicable,No,10.0,40.0
2460720102,24607201028103,24,8,No,Inapplicable,Inapplicable,Inapplicable,40.0
2460720102,24607201028104,24,8,No,No,No,16.0,36.0
2460720102,24607201029104,24,9,No,Inapplicable,No,17.0,36.0
2460721102,24607211027103,24,7,No,Inapplicable,Yes,Inapplicable,10.0
2460721102,24607211028103,24,8,No,Inapplicable,Yes,Inapplicable,10.0
2460721102,24607211028104,24,8,No,No,Inapplicable,Inapplicable,1.0
2460721102,24607211029103,24,9,No,Inapplicable,Inapplicable,Inapplicable,10.0
2460721102,24607211029104,24,9,No,No,Inapplicable,Inapplicable,1.0
2460727101,24607271017101,24,7,Inapplicable,Inapplicable,No,22.54,50.0
2460727101,24607271018101,24,8,Inapplicable,Inapplicable,No,22.54,50.0
2460727101,24607271019101,24,9,Inapplicable,Inapplicable,No,22.54,50.0
2460727102,24607271027102,24,7,No,Inapplicable,No,15.4,38.0
2460727102,24607271028102,24,8,No,Inapplicable,No,15.4,38.0
2460727102,24607271029102,24,9,No,Inapplicable,No,15.4,38.0
2460728101,24607281018102,24,8,No,No,No,3.18,20.0
2460728101,24607281019102,24,9,No,Inapplicable,No,3.18,20.0
2460738101,24607381017105,24,7,Yes,No,No,Refused,40.0
2460738101,24607381018105,24,8,Yes,Inapplicable,No,Refused,40.0
2460738101,24607381019105,24,9,Yes,Inapplicable,No,Refused,40.0
2460751103,24607511037102,24,7,No,Inapplicable,No,7.0,40.0
2460751103,24607511038102,24,8,No,Inapplicable,No,7.0,40.0
